good protection expensive phonernonly complaint no screen protectionrn great protectionrnotterbox defender case offers great protection not like otterbox not built screen protector galaxy s8,0
extra screen protection top bottom edges protruding screen,0
not include screen protection,0
seems like good protection new phone,0
wanted plenty protection phone work conditions,0
fits great provides great protection every part phone except screen,0
knew buying otterbox no longer case cover satisfied protection phone caserngood protection despite case lacking front protection screenrndespite not front protection screen still good protection,0
otterbox defender still good protection phone wished still came front protection coverrnafter purchasing new samsung s8 wanted perfect case turned otterbox defender case rugged protectionrn love protectionrnprovides good protection samsung s8 useful way guy carry phone,0
otter box claims still offers superior protection 3rd case trust,0
case great thing wish screen protectionrn not bulky good protectionrngreat protection stylishrni like protection cover audio jack connector easy open brought otter box defender caserngreat case protection not bulky,0
tha case offers protection phone exception screen,0
otter box really offers around protection,0
always trusted otterbox new galaxy s8 case gives perfect protection,0
concern not front protection even new phone shatterproof still makes nervious,0
rest phones protection used otterbox,0
rugged not nearly thick earlier models yet seems provide protection,0
protects outside phone not window screen protection,0
case great protection phone fits nicely hand,0
gives phone good protection easy hold,0
case provides excellent protection s8,0
wish good choice glass protection,0
not full protection cover,0
looking case cover edges screen offer protection,0
cost no front protection,0
sturdy case not big fan no screen protection great case,0
like doesnt add lot thickness phone giving protection,0
feel good protection provide,0
built protection hardy bulky,0
wanted sturdy protection,0
easy install compact looks great provides protection dropping phone,0
typical otterbox protection falls waist height crack screenrn dont care screen protection productrngreat around protection no screen cover inhibit tapping,0
covers essential openings provides good shock protection,0
perfect fit perfect protection life time replacementrnthis otterbox great safety protection phonernthe slightly raised edge top bottom wanted give extra protection screen,0
providing great protection somewhat bulky awkward use beltrnworth money no issues price wish come screen protection,0
cant beat quality otterbox good price peace mind protection ever expensive cell phones days,0
otter box cover fits great offer best protection phone,0
told ultimate protection hope sornmost cases offer sort fall protection,0
lack screen protection case great gives good grip protects ports well feels good hand,0
case sturdy provides good protection phonernuse case protection outdoor constructionrn wish case offered screen protectionrn always choose otter box quality otter box opinion best quality cases protectionrn continue purchase one buy product needs extra protectionrn 10 grandchildren want provide much protection possiblernthe cover great good protection dust bumpsrnlove protection not_able use belt clip due jobrncould improved adding protection glass frontrnoffers great protection case easy get case need add sd card examplerna little bulky serving purpose impossible use screen protection case,0
praying ob come plastic overlay adhere s8 screen protection,0
case provides arguably one not best protection available belt holster snaps securely case,0
thing didnt like lack glass protection screen seems come little overall protection case,0
good protection,0
surprised screenless case overall pleased case protection providesrn aside lack screen protection cant go wrong case long dont mind extra bulkrngreat protection phonernthis perfect protection new phone tend drop itemsrnthe case fits samsung galaxy s8 provide protection neededrn would definitely suggest need rugged protectionrnit provides complete protectionrn rubbery case phone sits provides protection needrn adds additional layer protection occasional dropsrnmy concern samsung s8 otterbox no screen protectionrn s4 screen cover well great protectionrn downfall theres no screen protector yet still provides great deal protectionrnjust wonder much protection due curve edge phonernthe protection otter box gives phone top linern good protectionrn get great protection slim lightweight designrn gives great protection allows full access infinity screenrn case great back protection wraps around side glass atrn doesnt offer protection front allrn downside lack screen protection separate order required keep phone safernexcellent protection s8rnthis good producteasy gripsturdy structure tell good protection phone,0
case not seem provide kind protection accustomed impression likely hampered curved edge screen design,0
otter box best protection phone,0
good protection expensive galaxy s8 phone,0
gives good protection sale day bought,0
love defender series bought years no screen protectionrn ended saving case need later switched lifeproof better protectionrn great protection not bulkyrn fumblefingered need protection getrnsimple great protectionrn best protection pretty amazing somewhat fragile phonernotterbox hand great quality excellent phone protectionrn reason giving 4 not 5 otterbox samsung galaxy s8 not come enclosed screen protectionrn really dont like took away screen protectionrn doesnt screen protector got plenty protection screen case droprn need protection 10 grand childrenrngreat protection phonernsolid protection cell phone exactly wanted prevent catastrophic damage,0
otter box good grip decent protection,0
used box many years still best protection cell phonern saw one confident would give protection needed phonerngood phone protectionrncase provides protection cell phone neededrn order get full protection purchase screen protectorrnthis box offers good surface protection phone easily dislodged belt holder beltrnive using otterbox defender series phones many years feel case offers good protection phonern provides good protectionrngreat protection phone,0
great protection phone great protection phone great protection phone,0
sturdy well pleased case offers excellent protectionrnthis phone case good protection phone rn bit bulky due protection phonern perfect fit phone good protection farrnno screen protection kinda defeats purpose,0
case exactly supposed protection finest,0
not much bulk lots protection,0
finally time get new phone quite disappointed s8s new edgeless screen would no screen protection included s8 version defender,0
paired case zagg invisishield looks much better old s4 case comparable protection,0
